,entity_id,is_coniferous,sc_name,family,flag,range_state,common_name,genus,is_tropical
37390,37391,,Adenodolichos kaessneri,,0.0,,,Adenodolichos,
37391,37392,,Chamaecrista fenarolii,Leguminosae,0.0,,,Chamaecrista,
37392,37393,,Abrus fruticulosus,,1.0,,,Abrus,
37393,37394,,Chamaecrista paraunana,Leguminosae,1.0,,,Chamaecrista,
37394,37395,,Genista fasselata,,0.0,,,Genista,
37395,37396,,Jacksonia sericea,,1.0,,,Jacksonia,
37396,37397,,Gompholobium glabratum,,0.0,,dainty wedge pea,Gompholobium,
37397,37398,,Bauhinia forficata,,0.0,,pata de vaca;orchid tree,Bauhinia,
37398,37399,,Indigofera sessiliflora,,0.0,,,Indigofera,
37399,37400,,Acacia octonervia,Leguminosae,1.0,,,Acacia,
37400,37401,,Schotia afra,,0.0,,"umquongci, intiza, umgxam;karoo-boerboon;karoo boer-bean, hottentot's bean",Schotia,
37401,37402,,Sparganium americanum,,0.0,,,Sparganium,
37402,37403,,Sparganium androcladum,,0.0,,,Sparganium,
37403,37404,,Dichrostachys arborescens,,0.0,,,Dichrostachys,
37404,37405,,Crotalaria johannis,,1.0,,,Crotalaria,
37405,37406,,Senna baccarinii,Leguminosae,0.0,,ghed medu;jaleelo-gel;angelelo;jaleelo;gel fijis,Senna,
37406,37407,,Sparganium eurycarpum,,0.0,,,Sparganium,
37407,37408,,Sparganium fluctuans,,0.0,,,Sparganium,
37408,37409,,Bauhinia harmsiana,,0.0,,,Bauhinia,
37409,37410,,Vangueria fyffei,,1.0,,,Vangueria,
37410,37411,,Calliandra hirsuta,,0.0,,,Calliandra,
37411,37412,,Indigofera breviviscosa,,0.0,,,Indigofera,
37412,37413,,Calliandra brenesii,,1.0,,,Calliandra,
37413,37414,,Aeschynomene marginata,,0.0,,,Aeschynomene,
37414,37415,,Aeschynomene gracilis,,0.0,,puerto rico jointvetch,Aeschynomene,
37415,37416,,Dalea sabinalis,,1.0,,sabinal prairie-clover,Dalea,
37416,37417,,Mimosa taimbensis,,1.0,,,Mimosa,
37417,37418,,Coursetia planipetiolata,,1.0,,,Coursetia,
37418,37419,,Crotalaria montana,,0.0,,,Crotalaria,
37419,37420,,Psoralea esculenta,,0.0,,large indian breadroot;prairie-turnip;pomme de prairie;breadroot,Psoralea,
37420,37421,,Brodriguesia santosii,,1.0,,jitai peba,Brodriguesia,
37421,37422,,Coursetia cajamarcana,,1.0,,,Coursetia,
37422,37423,,Mimosa ramentacea,,1.0,,,Mimosa,
37423,37424,,Zornia songeensis,,1.0,,,Zornia,
37424,37425,,Oxyrhynchus volubilis,,0.0,,frijol monilla;twining bluehood,Oxyrhynchus,
37425,37426,,Astragalus sparsiflorus,,0.0,,front range milkvetch,Astragalus,
37426,37427,,Spartina gracilis,,0.0,,,Spartina,
37427,37428,,Paraderris cuneifolia,,0.0,,,Paraderris,
37428,37429,,Dalbergia reniformis,Leguminosae,0.0,,,Dalbergia,
37429,37430,,Spartina pectinata,,0.0,,,Spartina,
37430,37431,,Ulex europaeus,,0.0,,common gorse;gorse,Ulex,
37431,37432,,Chamaecrista pratensis,Leguminosae,0.0,,kelimahitsy;matinarivo;velonasara;mandriariva;hazomamy;kitsakitsary,Chamaecrista,
37432,37433,,Adesmia trifoliolata,,0.0,,,Adesmia,
37433,37434,,Tadehagi rodgeri,,0.0,,,Tadehagi,
37434,37435,,Astragalus paralurges,,1.0,,,Astragalus,
37435,37436,,Crotalaria pumila,,0.0,,low rattlebox,Crotalaria,
37436,37437,,Eriosema benguellense,,1.0,,,Eriosema,
37437,37438,,Lotus borkouanus,,1.0,,,Lotus,
37438,37439,,Stellaria calycantha,,0.0,,,Stellaria,
37439,37440,,Acacia menabeensis,Leguminosae,1.0,,,Acacia,
37440,37441,,Dioclea guianensis,,0.0,,,Dioclea,
37441,37442,,Ormosia macrodisca,Leguminosae,0.0,,kayu malam,Ormosia,
37442,37443,,Chazaliella obanensis,,1.0,,,Chazaliella,
37443,37444,,Mangifera gedebi,Anacardiaceae,1.0,,,Mangifera,
37444,37445,,Mimosa albida,,0.0,,,Mimosa,
37445,37446,,Dolichos elatus,,0.0,,,Dolichos,
37446,37447,,Acacia torrei,Leguminosae,0.0,,,Acacia,
37447,37448,,Aeschynomene kerstingii,,0.0,,,Aeschynomene,
37448,37449,,Trifolium obscurum,,0.0,,,Trifolium,
37449,37450,,Baudouinia sollyaeformis,,1.0,,maherivay lahy,Baudouinia,
37450,37451,,Brandzeia filicifolia,,0.0,,,Brandzeia,
37451,37452,,Galactia tenuiflora,,0.0,,,Galactia,
37452,37453,,Stellaria humifusa,,0.0,,,Stellaria,
37453,37454,,Mimosa adenantheroides,,0.0,,,Mimosa,
37454,37455,,Astragalus molybdenus,,0.0,,molybdenum milkvetch;leadville,Astragalus,
37455,37456,,Chamaecrista lomatopoda,Leguminosae,1.0,,,Chamaecrista,
37456,37457,,Ormosia fastigiata,Leguminosae,0.0,,tento,Ormosia,
37457,37458,,Droogmansia pteropus,,0.0,,,Droogmansia,
37458,37459,,Leptoderris glabrata,,0.0,,,Leptoderris,
37459,37460,,Zapoteca formosa,,0.0,,,Zapoteca,
37460,37461,,Desmodium nuttallii,Leguminosae,0.0,,,Desmodium,
37461,37462,,Millettia fruticosa,Leguminosae,1.0,,,Millettia,
37462,37463,,Crotalaria distantiflora,,0.0,,,Crotalaria,
37463,37464,,Crotalaria bakeriana,,1.0,,,Crotalaria,
37464,37465,,Bossiaea oxyclada,,1.0,,,Bossiaea,
37465,37466,,Campylotropis drummondii,,1.0,,,Campylotropis,
37466,37467,,Paraderris oblongifolia,,0.0,,,Paraderris,
37467,37468,,Millettia zechiana,Leguminosae,0.0,,,Millettia,
37468,37469,,Crotalaria collina,,1.0,,,Crotalaria,
37469,37470,,Indigofera taborensis,,0.0,,,Indigofera,
37470,37471,,Bauhinia beguinotii,,0.0,,,Bauhinia,
37471,37472,,Mangifera minor,Anacardiaceae,0.0,,,Mangifera,
37472,37473,,Vigna tisserantiana,,1.0,,,Vigna,
37473,37474,,Cytisus cantabricus,,0.0,,escoba reciniega;genêt des cantabriques;escoba serraniega,Cytisus,
37474,37475,,Campanula jacobaea,,1.0,,,Campanula,
37475,37476,,Daviesia mollis,,1.0,,,Daviesia,
37476,37477,,Brongniartia mortonii,,0.0,,,Brongniartia,
37477,37478,,Astragalus sesameus,,0.0,,,Astragalus,
37478,37479,,Lonchocarpus rugosus,Leguminosae,0.0,,,Lonchocarpus,
37479,37480,,Trifolium africanum,,0.0,,erasmus clover,Trifolium,
37480,37481,,Aeschynomene brasiliana,,0.0,,brazilian jointtvetch,Aeschynomene,
37481,37482,,Crotalaria exilipes,,1.0,,,Crotalaria,
37482,37483,,Lathyrus pallescens,,0.0,,china blednovataya;china bledneyushchaya;sochevichnik uzolistnyi;sochevichnik bledneyushchi,Lathyrus,
37483,37484,,Symphyotrichum boreale,,0.0,,,Symphyotrichum,
37484,37485,,Pistacia eurycarpa,,0.0,,kazwan,Pistacia,
37485,37486,,Genista pseudopilosa,,0.0,,,Genista,
37486,37487,,Symphyotrichum ciliatum,,0.0,,,Symphyotrichum,
37487,37488,,Gompholobium subulatum,,0.0,,,Gompholobium,
37488,37489,,Centrosema arenarium,,0.0,,,Centrosema,
37489,37490,,Hymenaea parvifolia,Leguminosae,0.0,,,Hymenaea,
37490,37491,,Mimosa kitrokala,,1.0,,,Mimosa,
37491,37492,,Tephrosia aequilata,,0.0,,,Tephrosia,
37492,37493,,Chamaecrista glandulosa,Leguminosae,0.0,,,Chamaecrista,
37493,37494,,Melolobium microphyllum,,0.0,,,Melolobium,
37494,37495,,Symphyotrichum lanceolatum,,0.0,,,Symphyotrichum,
37495,37496,,Trifolium gymnocarpon,,0.0,,hollyleaf clover,Trifolium,
37496,37497,,Etaballia dubia,,0.0,,,Etaballia,
37497,37498,,Astragalus polycladus,,0.0,,duo zhi huang qi,Astragalus,
37498,37499,,Chamaecrista pohliana,Leguminosae,1.0,,,Chamaecrista,
37499,37500,,Astragalus bobrovii,,1.0,,,Astragalus,
37500,37501,,Chadsia magnifica,,1.0,,fanamo;fanoa,Chadsia,
37501,37502,,Oxytropis lambertii,,0.0,,stemless locoweed;stemless point-vetch;purple locoweed,Oxytropis,
37502,37503,,Symphyotrichum praealtum,,0.0,,,Symphyotrichum,
37503,37504,,Swartzia amplifolia,Leguminosae,0.0,,macuna;rumbo;icoje,Swartzia,
37504,37505,,Symphyotrichum puniceum,,0.0,,,Symphyotrichum,
37505,37506,,Oxytropis falcata,,0.0,,ostrolodochnik sablevidnyi;selmen ortuus,Oxytropis,
37506,37507,,Daviesia nudiflora,,0.0,,,Daviesia,
37507,37508,,Dioclea sericea,,0.0,,,Dioclea,
37508,37509,,Astragalus bourgaeanus,,0.0,,,Astragalus,
37509,37510,,Libidibia glabrata,,0.0,,,Libidibia,
37510,37511,,Coronilla valentina,,0.0,,mediterranean crown vetch,Coronilla,
37511,37512,,Pistacia terebinthus,,0.0,,cornicabra;cyprus turpentine;terebinth;turpentine tree,Pistacia,
37512,37513,,Sphaerolobium linophyllum,,0.0,,,Sphaerolobium,
37513,37514,,Psoralea reverchonii,,1.0,,rock scurfpea;reverchon's scurf-pea,Psoralea,
37514,37515,,Pueraria alopecuroides,,0.0,,,Pueraria,
37515,37516,,Jacksonia furcellata,,0.0,,grey stinkwood,Jacksonia,
37516,37517,,Zygia biflora,Leguminosae,1.0,,,Zygia,
37517,37518,,Acacia excelsa,Leguminosae,0.0,,rosewood;ironwood;doodlallie;bunkerman,Acacia,
37518,37519,,Quercus viminea,Fagaceae,0.0,,mexican willow oak,Quercus,
37519,37520,,Pultenaea villifera,,1.0,,yellow bush-pea,Pultenaea,
37520,37521,,Swartzia guatemalensis,Leguminosae,0.0,,,Swartzia,
37521,37522,,Chamaecrista lineata,Leguminosae,0.0,,,Chamaecrista,
37522,37523,,Astragalus kolymensis,,0.0,,astragal kolymski,Astragalus,
37523,37524,,Acacia dempsteri,Leguminosae,0.0,,,Acacia,
37524,37525,,Oxytropis floribunda,,0.0,,,Oxytropis,
37525,37526,,Symplocarpus foetidus,,0.0,,,Symplocarpus,
37526,37527,,Mecopus nidulans,,0.0,,,Mecopus,
37527,37528,,Torreyochloa pallida,,0.0,,,Torreyochloa,
37528,37529,,Lupinus rivularis,,1.0,,riverbank lupine;stream bank lupine,Lupinus,
37529,37530,,Indigofera monophylla,,0.0,,,Indigofera,
37530,37531,,Pterocarpus lucens,Leguminosae,0.0,,,Pterocarpus,
37531,37532,,Chamaecrista kolabensis,Leguminosae,1.0,,,Chamaecrista,
37532,37533,,Toxicodendron vernix,,0.0,,,Toxicodendron,
37533,37534,,Acacia leucospira,Leguminosae,0.0,,,Acacia,
37534,37535,,Hippocrepis valentina,,0.0,,herradura de roca;ferradura de cingle,Hippocrepis,
37535,37536,,Chamaecrista onusta,Leguminosae,1.0,,,Chamaecrista,
37536,37537,,Bauhinia purpurea,,0.0,,butterfly-tree;purple camel's foot;hong kong orchid tree;hawaiian orchid tree,Bauhinia,
37537,37538,,Lupinus bogotensis,,0.0,,,Lupinus,
37538,37539,,Trifolium ciliolatum,,0.0,,foothill clover,Trifolium,
37539,37540,,Astragalus calycosus,,0.0,,king's milkvetch,Astragalus,
37540,37541,,Pistacia weinmannifolia,,1.0,,,Pistacia,
37541,37542,,Trifolium canescens,,0.0,,graying clover,Trifolium,
37542,37543,,Oxytropis ampullata,,0.0,,tsevru'uzhimst ortuuz,Oxytropis,
37543,37544,,Inga sapindoides,Leguminosae,0.0,,,Inga,
37544,37545,,Labichea digitata,,1.0,,,Labichea,
37545,37546,,Aotus subglauca,,0.0,,wild wallflower,Aotus,
37546,37547,,Clitoria sagotii,,0.0,,,Clitoria,
37547,37548,,Gompholobium obcordatum,,0.0,,,Gompholobium,
37548,37549,,Astragalus commixtus,,0.0,,,Astragalus,
37549,37550,,Astragalus froedinii,,0.0,,,Astragalus,
37550,37551,,Mimosa setistipula,,1.0,,,Mimosa,
37551,37552,,Senna oxyphylla,Leguminosae,0.0,,,Senna,
37552,37553,,Dumasia villosa,,0.0,,,Dumasia,
37553,37554,,Dillwynia pungens,,1.0,,,Dillwynia,
37554,37555,,Acacia ataxiphylla,Leguminosae,1.0,,large-fruited tammin wattle,Acacia,
37555,37556,,Parapiptadenia zehntneri,Leguminosae,1.0,,guanhambira;guaranhambira;aganbira,Parapiptadenia,
37556,37557,,Astragalus mollissimus,,0.0,,woolly milkvetch;woolly locoweed,Astragalus,
37557,37558,,Senna macranthera,Leguminosae,0.0,,,Senna,
37558,37559,,Indigofera trita,,0.0,,,Indigofera,
37559,37560,,Chamaecrista urophyllidia,Leguminosae,1.0,,,Chamaecrista,
37560,37561,,Desmodium harmsii,Leguminosae,1.0,,,Desmodium,
37561,37562,,Aeschynomene schindleri,,1.0,,,Aeschynomene,
37562,37563,,Thermopsis montana,,0.0,,mountain goldenbanner;montane golden-banner,Thermopsis,
37563,37564,,Pultenaea euchila,,0.0,,large-flower bush-pea;orange pultenaea,Pultenaea,
37564,37565,,Astragalus leontinus,,0.0,,tiroler tragant,Astragalus,
37565,37566,,Dalbergia parviflora,Leguminosae,0.0,,,Dalbergia,
37566,37567,,Christia vespertilionis,,0.0,,,Christia,
37567,37568,,Astragalus abnormalis,,1.0,,,Astragalus,
37568,37569,,Astragalus retusifoliatus,,1.0,,ao ye huang qi,Astragalus,
37569,37570,,Anarthrophyllum rigidum,,0.0,,mata amarilla;yerba del guanaco;mata guanaco;pataguilla,Anarthrophyllum,
37570,37571,,Millettia nitida,Leguminosae,0.0,,millettia liang ye,Millettia,
37571,37572,,Phaseolus polystachios,,0.0,,wild kidneybean;wild kidney bean;thicket bean,Phaseolus,
37572,37573,,Vicia pisiformis,,0.0,,pale-flower vetch;pea vetch;erbsen-wicke;ertevikke,Vicia,
37573,37574,,Rhynchosia falconeri,,0.0,,,Rhynchosia,
37574,37575,,Derris koolgibberah,,0.0,,poison rope,Derris,
37575,37576,,Acacia ehrenbergiana,Leguminosae,0.0,,salam,Acacia,
37576,37577,,Astragalus oophorus,,0.0,,spindle milkvetch;egg milkvetch,Astragalus,
37577,37578,,Machaerium brasiliense,Leguminosae,0.0,,,Machaerium,
37578,37579,,Swainsona murrayana,,1.0,,murray swainson-pea;slender swainson;slender darling-pea,Swainsona,
37579,37580,,Bauhinia pottsii,,0.0,,,Bauhinia,
37580,37581,,Tephrosia eriocarpa,,0.0,,,Tephrosia,
37581,37582,,Gompholobium polyzygum,,0.0,,,Gompholobium,
37582,37583,,Pultenaea whiteana,,1.0,,mount barney bush pea,Pultenaea,
37583,37584,,Astragalus acetabulosus,,1.0,,,Astragalus,
37584,37585,,Acacia negrii,Leguminosae,1.0,,,Acacia,
37585,37586,,Desmodium grahamii,Leguminosae,0.0,,graham's tick-trefoil,Desmodium,
37586,37587,,Swartzia brachyrachis,Leguminosae,0.0,,,Swartzia,
37587,37588,,Tephrosia brachyodon,,0.0,,,Tephrosia,
37588,37589,,Piscidia grandifolia,,0.0,,,Piscidia,
37589,37590,,Chamaecrista myrophenges,Leguminosae,1.0,,,Chamaecrista,
37590,37591,,Astragalus ervoides,,0.0,,,Astragalus,
37591,37592,,Astragalus aucheri,,0.0,,,Astragalus,
37592,37593,,Millettia pulchra,Leguminosae,0.0,,yin du ji xue teng,Millettia,
37593,37594,,Inga densiflora,Leguminosae,0.0,,,Inga,
37594,37595,,Inga punctata,Leguminosae,0.0,,,Inga,
37595,37596,,Poa leioclada,,0.0,,,Poa,
37596,37597,,Astragalus pubentissimus,,0.0,,green river milkvetch,Astragalus,
37597,37598,,Tradescantia occidentalis,,0.0,,,Tradescantia,
37598,37599,,Eriosema longicalyx,,0.0,,,Eriosema,
37599,37600,,Mimosa bimucronata,,0.0,,,Mimosa,
37600,37601,,Dalbergia assamica,Leguminosae,0.0,,,Dalbergia,
37601,37602,,Derris polyantha,,1.0,,,Derris,
37602,37603,,Astragalus sinuatus,,1.0,,whited's milkvetch,Astragalus,
37603,37604,,Triadenum fraseri,,0.0,,,Triadenum,
37604,37605,,Senna spectabilis,Leguminosae,0.0,,,Senna,
37605,37606,,Triadenum virginicum,,0.0,,,Triadenum,
37606,37607,,Stipa leptogluma,,1.0,,,Stipa,
37607,37608,,Indigofera caudata,,0.0,,,Indigofera,
37608,37609,,Vicia lomensis,,0.0,,,Vicia,
37609,37610,,Astragalus leucophanus,,1.0,,,Astragalus,
37610,37611,,Mimosa dolens,,0.0,,,Mimosa,
37611,37612,,Crotalaria corymbosa,,1.0,,,Crotalaria,
37612,37613,,Chamaecrista desvauxii,Leguminosae,0.0,,,Chamaecrista,
37613,37614,,Crotalaria eremaea,,0.0,,bluebush pea;desert rattlepod,Crotalaria,
37614,37615,,Acacia montana,Leguminosae,0.0,,mallee wattle,Acacia,
37615,37616,,Brachystegia puberula,Leguminosae,0.0,,,Brachystegia,
37616,37617,,Dalbergia arbutifolia,Leguminosae,0.0,,,Dalbergia,
37617,37618,,Indigofera elliotii,,0.0,,,Indigofera,
37618,37619,,Pultenaea setulosa,,0.0,,boorman’s bush-pea;ragged bush-pea,Pultenaea,
37619,37620,,Pultenaea pinifolia,,1.0,,tree pultenaea,Pultenaea,
37620,37621,,Periandra mediterranea,,0.0,,brazilian licorice,Periandra,
37621,37622,,Anthonotha ferruginea,,0.0,,,Anthonotha,
37622,37623,,Aeschynomene ruspoliana,,1.0,,,Aeschynomene,
37623,37624,,Neochevalierodendron stephanii,,0.0,,,Neochevalierodendron,
37624,37625,,Inga macrophylla,Leguminosae,0.0,,,Inga,
37625,37626,,Adenocarpus viscosus,,0.0,,codeso del pico,Adenocarpus,
37626,37627,,Canavalia hirsutissima,,0.0,,,Canavalia,
37627,37628,,Mimosa itatiaiensis,,0.0,,,Mimosa,
37628,37629,,Astragalus bosbutooensis,,1.0,,,Astragalus,
37629,37630,,Acacia pendula,Leguminosae,0.0,,nilyah;silver-leaf boree;balaar;boree;weeping myall;myall;true myall,Acacia,
37630,37631,,Ilex argentina,Aquifoliaceae,1.0,,árbol de la yerba;argentina holly;palo de yerba,Ilex,
37631,37632,,Pediomelum aromaticum,,0.0,,aromatic indian breadroot;paradox breadroot;aromatic scurf-pea,Pediomelum,
37632,37633,,Sophora gypsophila,,1.0,,gypsum necklace;guadalupe mescal bean,Sophora,
37633,37634,,Astragalus subalpinus,,1.0,,,Astragalus,
37634,37635,,Daviesia gracilis,,0.0,,,Daviesia,
37635,37636,,Mucuna imbricata,,0.0,,,Mucuna,
37636,37637,,Macroptilium bracteatum,,0.0,,,Macroptilium,
37637,37638,,Adenolobus pechuelii,,0.0,,,Adenolobus,
37638,37639,,Lotononis involucrata,,0.0,,,Lotononis,
37639,37640,,Astragalus lentiginosus,,0.0,,mottled milkvetch;freckled milkvetch,Astragalus,
37640,37641,,Albizia bernieri,Leguminosae,0.0,,morano;hazomborona;halomboro;alimboro,Albizia,
37641,37642,,Lupinus grayi,,0.0,,sierra lupine,Lupinus,
37642,37643,,Pteromonnina fosbergii,,1.0,,,Pteromonnina,
37643,37644,,Astragalus tener,,1.0,,gray slender milkvetch,Astragalus,
37644,37645,,Dalbergia congesta,Leguminosae,1.0,,,Dalbergia,
37645,37646,,Adesmia trijuga,,0.0,,,Adesmia,
37646,37647,,Tephrosia subnuda,,1.0,,,Tephrosia,
37647,37648,,Spatholobus parviflorus,,0.0,,,Spatholobus,
37648,37649,,Dalea ornata,,0.0,,blue mountain prairie-clover,Dalea,
37649,37650,,Lupinus barkeri,,0.0,,,Lupinus,
37650,37651,,Euplassa occidentalis,,1.0,,shigra caspi;roble,Euplassa,
37651,37652,,Crotalaria schmitzii,,1.0,,,Crotalaria,
37652,37653,,Bauhinia ornata,,0.0,,,Bauhinia,
37653,37654,,Senna viminea,Leguminosae,0.0,,,Senna,
37654,37655,,Rhynchosia pyramidalis,,0.0,,,Rhynchosia,
37655,37656,,Adesmia aegiceras,,0.0,,,Adesmia,
37656,37657,,Inga psittacorum,Leguminosae,0.0,,,Inga,
37657,37658,,Hammatolobium kremerianum,,1.0,,,Hammatolobium,
37658,37659,,Parkia ulei,Leguminosae,0.0,,,Parkia,
37659,37660,,Astragalus castetteri,,1.0,,castetter's milkvetch,Astragalus,
37660,37661,,Mimosa modesta,,0.0,,,Mimosa,
37661,37662,,Senna bicapsularis,Leguminosae,0.0,,money bush;rambling senna;yellow candlebush;christmas bush,Senna,
37662,37663,,Indigofera hofmanniana,,0.0,,,Indigofera,
37663,37664,,Ononis antennata,,0.0,,,Ononis,
37664,37665,,Dalbergia louisii,Leguminosae,0.0,,,Dalbergia,
37665,37666,,Acacia aneura,Leguminosae,0.0,,mulga,Acacia,
37666,37667,,Cicer oxyodon,,0.0,,,Cicer,
37667,37668,,Tephrosia barbatala,,1.0,,,Tephrosia,
37668,37669,,Bauhinia diphylla,,1.0,,,Bauhinia,
37669,37670,,Senna multifoliolata,Leguminosae,1.0,,,Senna,
37670,37671,,Millettia macroura,Leguminosae,0.0,,,Millettia,
37671,37672,,Amorpha californica,,0.0,,false indigo;california indigobush,Amorpha,
37672,37673,,Argyrolobium vaginiferum,,0.0,,,Argyrolobium,
37673,37674,,Indigofera kerstingii,,0.0,,,Indigofera,
37674,37675,,Mimosa domingensis,,1.0,,,Mimosa,
37675,37676,,Chamaecrista rigidifolia,Leguminosae,0.0,,,Chamaecrista,
37676,37677,,Chamaecrista ensiformis,Leguminosae,0.0,,,Chamaecrista,
37677,37678,,Astragalus cobrensis,,0.0,,copper mine milkvetch,Astragalus,
37678,37679,,Crotalaria uncinella,,0.0,,,Crotalaria,
37679,37680,,Leptoderris mildbraedii,,1.0,,,Leptoderris,
37680,37681,,Derris acuminata,,0.0,,,Derris,
37681,37682,,Mimosa brachystachya,,1.0,,,Mimosa,
37682,37683,,Astragalus balfourianus,,0.0,,,Astragalus,
37683,37684,,Chamaecrista seticrenata,Leguminosae,1.0,,,Chamaecrista,
37684,37685,,Mimosa gracilis,,0.0,,,Mimosa,
37685,37686,,Genista maderensis,,0.0,,madeira dyer's greenweed;piorno,Genista,
37686,37687,,Adesmia pungens,,0.0,,,Adesmia,
37687,37688,,Rhynchosia heynei,,1.0,,,Rhynchosia,
37688,37689,,Brongniartia guerrerensis,,1.0,,,Brongniartia,
37689,37690,,Astragalus cephalotes,,0.0,,,Astragalus,
37690,37691,,Cephaelis peruviana,,1.0,,,Cephaelis,
37691,37692,,Acacia petraea,Leguminosae,0.0,,lancewood,Acacia,
37692,37693,,Clitoria hanceana,,0.0,,,Clitoria,
37693,37694,,Acacia hydaspica,Leguminosae,0.0,,,Acacia,
37694,37695,,Astragalus plebejus,,1.0,,,Astragalus,
37695,37696,,Diplotropis triloba,Leguminosae,0.0,,,Diplotropis,
37696,37697,,Desmodium salicifolium,Leguminosae,0.0,,,Desmodium,
37697,37698,,Cinchona lucumifolia,,1.0,,,Cinchona,
37698,37699,,Astragalus nuttallianus,,0.0,,turkey-peas;smallflowered milkvetch,Astragalus,
37699,37700,,Indigofera asperifolia,,0.0,,,Indigofera,
37700,37701,,Indigofera conjugata,,0.0,,,Indigofera,
37701,37702,,Inga polita,Leguminosae,0.0,,,Inga,
37702,37703,,Cinchona mutisii,,1.0,,,Cinchona,
37703,37704,,Vigna dalzelliana,,0.0,,,Vigna,
37704,37705,,Astragalus langtangensis,,1.0,,,Astragalus,
37705,37706,,Fordia nivea,,1.0,,,Fordia,
37706,37707,,Vicia ocalensis,,1.0,,ocala vetch,Vicia,
37707,37708,,Bauhinia merrilliana,,1.0,,,Bauhinia,
37708,37709,,Dioclea fimbriata,,0.0,,,Dioclea,
37709,37710,,Mimosa kuhlmannii,,1.0,,,Mimosa,
37710,37711,,Lysiloma acapulcense,Leguminosae,0.0,,,Lysiloma,
37711,37712,,Dalbergia menoeides,Leguminosae,1.0,,,Dalbergia,
37712,37713,,Crotalaria heidmannii,,0.0,,,Crotalaria,
37713,37714,,Robinia hispida,Leguminosae,0.0,,rose acacia;bristly locust,Robinia,
37714,37715,,Astragalus atricapillus,,1.0,,,Astragalus,
37715,37716,,Pultenaea echinula,,1.0,,curved bush-pea,Pultenaea,
37716,37717,,Tephrosia dura,,0.0,,buuxah,Tephrosia,
37717,37718,,Allium notabile,,1.0,,,Allium,
37718,37719,,Chamaecrista souzana,Leguminosae,1.0,,,Chamaecrista,
37719,37720,,Daviesia squarrosa,,0.0,,,Daviesia,
37720,37721,,Desmodium amethystinum,Leguminosae,0.0,,,Desmodium,
37721,37722,,Crotalaria griseofusca,,0.0,,,Crotalaria,
37722,37723,,Phaseolus xanthotrichus,,0.0,,,Phaseolus,
37723,37724,,Dalea scandens,,0.0,,,Dalea,
37724,37725,,Diodia incana,,1.0,,,Diodia,
37725,37726,,Oxytropis zemuensis,,1.0,,,Oxytropis,
37726,37727,,Mimosa dryandroides,,1.0,,,Mimosa,
37727,37728,,Mimosa morongii,,1.0,,,Mimosa,
37728,37729,,Deguelia scandens,,0.0,,,Deguelia,
37729,37730,,Rhynchotropis marginata,,0.0,,,Rhynchotropis,
37730,37731,,Bauhinia glauca,,0.0,,,Bauhinia,
37731,37732,,Labichea rupestris,,0.0,,,Labichea,
37732,37733,,Diphysa occidentalis,,0.0,,,Diphysa,
37733,37734,,Hymenaea oblongifolia,Leguminosae,0.0,,,Hymenaea,
37734,37735,,Mimosa albolanata,,0.0,,,Mimosa,
37735,37736,,Poiretia latifolia,,0.0,,,Poiretia,
37736,37737,,Crotalaria scabrella,,0.0,,,Crotalaria,
37737,37738,,Magnolia sinostellata,Magnoliaceae,1.0,,,Magnolia,
37738,37739,,Canavalia sericea,,0.0,,lautolu;feseka sea;dralawa;silky jackbean,Canavalia,
37739,37740,,Galium flaccidum,,1.0,,,Galium,
37740,37741,,Zornia brevipes,,0.0,,,Zornia,
37741,37742,,Lamprolobium grandiflorum,,1.0,,,Lamprolobium,
37742,37743,,Swainsona laxa,,0.0,,yellow swainson-pea;yellow darling pea,Swainsona,
37743,37744,,Lonchocarpus caudatus,Leguminosae,0.0,,,Lonchocarpus,
37744,37745,,Lotus tetragonolobus,,0.0,,winged pea,Lotus,
37745,37746,,Indigofera charlierana,,0.0,,,Indigofera,
37746,37747,,Indigofera linifolia,,0.0,,,Indigofera,
37747,37748,,Mora ekmanii,Leguminosae,1.0,,coi;tavernon montagne;col;coy;tabernon montagne,Mora,
37748,37749,,Trichophorum alpinum,,0.0,,,Trichophorum,
37749,37750,,Desmodium microphyllum,Leguminosae,0.0,,,Desmodium,
37750,37751,,Macrolobium gracile,Leguminosae,0.0,,,Macrolobium,
37751,37752,,Crotalaria capuronii,,0.0,,sarivonga;santatra;teloravy,Crotalaria,
37752,37753,,Ononis tournefortii,,0.0,,,Ononis,
37753,37754,,Rhynchosia nelsonii,,0.0,,,Rhynchosia,
37754,37755,,Gompholobium viscidulum,,0.0,,,Gompholobium,
37755,37756,,Platymiscium dimorphandrum,Leguminosae,0.0,,,Platymiscium,
37756,37757,,Lespedeza hirta,,0.0,,hairy lespedeza;hairy bushclover,Lespedeza,
37757,37758,,Astragalus orthocarpoides,,1.0,,,Astragalus,
37758,37759,,Indigofera roseo-caerulea,,0.0,,,Indigofera,
37759,37760,,Joosia aequatoria,,1.0,,,Joosia,
37760,37761,,Hedysarum flexuosum,,1.0,,,Hedysarum,
37761,37762,,Lupinus kingii,,0.0,,king's lupine,Lupinus,
37762,37763,,Mimosa longipes,,1.0,,,Mimosa,
37763,37764,,Indigofera melanadenia,,0.0,,,Indigofera,
37764,37765,,Joosia longisepala,,1.0,,,Joosia,
37765,37766,,Senna tonduzii,Leguminosae,0.0,,,Senna,
37766,37767,,Astragalus didymocarpus,,0.0,,dwarf white milkvetch,Astragalus,
