,entity_id,is_coniferous,sc_name,family,flag,range_state,common_name,genus
33058,33059,,Magnolia longipedunculata,Magnoliaceae,1.0,,,Magnolia
33059,33060,,Magnolia macklottii,Magnoliaceae,1.0,,Maja,Magnolia
33060,33061,,Lemna yungensis,,1.0,,,Lemna
33061,33062,,Magnolia mannii,Magnoliaceae,1.0,,,Magnolia
33062,33063,,Magnolia mariusjacobsia,Magnoliaceae,1.0,,,Magnolia
33063,33064,,Magnolia maudiae,Magnoliaceae,0.0,,,Magnolia
33064,33065,,Magnolia mexicana,Magnoliaceae,1.0,,Yoloxóchitl,Magnolia
33065,33066,,Magnolia morii,Magnoliaceae,1.0,,,Magnolia
33066,33067,,Magnolia neillii,Magnoliaceae,1.0,,,Magnolia
33067,33068,,Magnolia oblonga,Magnoliaceae,0.0,,,Magnolia
33068,33069,,Carex divisa,,0.0,,Sard,Carex
33069,33070,,Magnolia obovata,Magnoliaceae,0.0,,Japanese Big Leaf Magnolia;Il-bon-mong-nyeon;Japanese Whitebark Magnolia;Whiteleaf Japanese Magnolia,Magnolia
33070,33071,,Magnolia ovata,Magnoliaceae,0.0,,,Magnolia
33071,33072,,Magnolia tarahumara,Magnoliaceae,1.0,,,Magnolia
33072,33073,,Magnolia pahangensis,Magnoliaceae,1.0,,,Magnolia
33073,33074,,Magnolia pallescens,Magnoliaceae,1.0,,,Magnolia
33074,33075,,Magnolia pealiana,Magnoliaceae,1.0,,,Magnolia
33075,33076,,Magnolia persuaveolens,Magnoliaceae,0.0,,,Magnolia
33076,33077,,Magnolia persuaveolens rigida,Magnoliaceae,0.0,,,Magnolia
33077,33078,,Magnolia platyphylla,Magnoliaceae,1.0,,,Magnolia
33078,33079,,Magnolia pleiocarpa,Magnoliaceae,1.0,,,Magnolia
33079,33080,,Magnolia poasana,Magnoliaceae,1.0,,,Magnolia
33080,33081,,Magnolia portoricensis,Magnoliaceae,1.0,,Jagüilla,Magnolia
33081,33082,,Magnolia ptaritepuiana,Magnoliaceae,1.0,,,Magnolia
33082,33083,,Magnolia pterocarpa,Magnoliaceae,1.0,,,Magnolia
33083,33084,,Magnolia rimachii,Magnoliaceae,0.0,,,Magnolia
33084,33085,,Magnolia sabahensis,Magnoliaceae,0.0,,,Magnolia
33085,33086,,Magnolia salicifolia,Magnoliaceae,0.0,,Willow leafed Magnolia;Anise Magnolia,Magnolia
33086,33087,,Magnolia sarawakensis,Magnoliaceae,1.0,,,Magnolia
33087,33088,,Santalum freycinetianum,Santalaceae,1.0,,Lanai Sandalwood;iliahi,Santalum
33088,33089,,Magnolia sellowiana,Magnoliaceae,1.0,,Sellow's Magnolia,Magnolia
33089,33090,,Magnolia sharpii,Magnoliaceae,1.0,,,Magnolia
33090,33091,,Magnolia silvioi,Magnoliaceae,1.0,,Fruta de molinillo;Guanabano de monte;Guanabanillo,Magnolia
33091,33092,,Magnolia sororum lutea,Magnoliaceae,1.0,,,Magnolia
33092,33093,,Magnolia splendens,Magnoliaceae,1.0,,,Magnolia
33093,33094,,Magnolia sprengeri,Magnoliaceae,0.0,,,Magnolia
33094,33095,,Magnolia stellata,Magnoliaceae,1.0,,Star Magnolia,Magnolia
33095,33096,,Magnolia striatifolia,Magnoliaceae,1.0,,Pandala;Cucharillo,Magnolia
33096,33097,,Magnolia tamaulipana,Magnoliaceae,1.0,,,Magnolia
33097,33098,,Magnolia tripetala,Magnoliaceae,0.0,,Umbrella Magnolia,Magnolia
33098,33099,,Magnolia villosa,Magnoliaceae,1.0,,,Magnolia
33099,33100,,Magnolia venezuelensis,Magnoliaceae,1.0,,,Magnolia
33100,33101,,Pistacia khinjuk,,0.0,,Haasheit;Buttum,Pistacia
33101,33102,,Aponogeton lakhonensis,,0.0,,,Aponogeton
33102,33103,,Magnolia yuyuanensis,Magnoliaceae,1.0,,,Magnolia
33103,33104,,Aponogeton robinsonii,,1.0,,,Aponogeton
33104,33105,,Barclaya motleyi,,1.0,,,Barclaya
33105,33106,,Barclaya longifolia,,0.0,,Orchid Lily,Barclaya
33106,33107,,Blyxa quadricostata,,1.0,,,Blyxa
33107,33108,,Blyxa vietii,,1.0,,,Blyxa
33108,33109,,Cladopus fallax,,1.0,,,Cladopus
33109,33110,,Lemna tenera,,0.0,,,Lemna
33110,33111,,Cladopus pierrei,,0.0,,,Cladopus
33111,33112,,Hydrobryum minutale,,1.0,,,Hydrobryum
33112,33113,,Juncus wallichianus,,0.0,,,Juncus
33113,33114,,Juncus decipiens,,0.0,,,Juncus
33114,33115,,Monochoria cyanea,,0.0,,Rau mac lam,Monochoria
33115,33116,,Ottelia cordata,,0.0,,,Ottelia
33116,33117,,Ranalisma rostrata,,1.0,,Mui vang,Ranalisma
33117,33118,,Sparganium subglobosum,,0.0,,Floating Burr Reed;Burr­-reed,Sparganium
33118,33119,,Sparganium fallax,,0.0,,,Sparganium
33120,33121,,Echinodorus emersus,,0.0,,,Echinodorus
33121,33122,,Quercus agrifolia,Fagaceae,0.0,,California Live Oak;Coast Live Oak,Quercus
33123,33124,,Quercus ajoensis,Fagaceae,1.0,,Ajo Mountain Scrub Oak,Quercus
33124,33125,,Quercus alnifolia,Fagaceae,0.0,,Golden Oak;Golden Oak of Cyprus,Quercus
33125,33126,,Quercus arizonica,Fagaceae,0.0,,Arizona White Oak,Quercus
33126,33127,,Quercus austrina,Fagaceae,1.0,,Bastard White Oak;Bluff Oak,Quercus
33127,33128,,Bidens micrantha,,1.0,,,Bidens
33128,33129,,Quercus berberidifolia,Fagaceae,0.0,,California Scrub Oak,Quercus
33129,33130,,Quercus carmenensis,Fagaceae,1.0,,Mexican Oak,Quercus
33130,33131,,Quercus castanea,Fagaceae,0.0,,,Quercus
33131,33132,,Quercus crassifolia,Fagaceae,0.0,,Leather Leaf Mexican Oak;Bochilte;Encino Chicharron,Quercus
33132,33133,,Quercus dalechampii,Fagaceae,1.0,,,Quercus
33133,33134,,Quercus emoryi,Fagaceae,0.0,,Bellota;Emory Oak,Quercus
33134,33135,,Quercus frainetto,Fagaceae,0.0,,Hungarian Oak,Quercus
33135,33136,,Quercus fusiformis,Fagaceae,0.0,,Texas Live Oak,Quercus
33136,33137,,Agrostis stolonifera,,0.0,,Cappellini Comuni;Agrostide Stolonifère;Fiorin;Agróstide Estolonífera;Creeping Bent;Creeping Bent Grass;Spreading Bent,Agrostis
33137,33138,,Quercus gambelii,Fagaceae,0.0,,Gambel Oak;Scrub Oak,Quercus
33138,33139,,Quercus geminata,Fagaceae,0.0,,Sand Live Oak,Quercus
33139,33140,,Quercus hemisphaerica,Fagaceae,0.0,,Darlington Oak,Quercus
33141,33142,,Acmella paniculata,,0.0,,Aachaara;Panicled Spot Flower,Acmella
33142,33143,,Aspidium ochthodes,,0.0,,,Aspidium
33143,33144,,Athyrium solenopteris,,0.0,,,Athyrium
33144,33145,,Burmannia disticha,,0.0,,,Burmannia
33145,33146,,Burmannia coelestis,,0.0,,,Burmannia
33146,33147,,Crepidomanes intramarginale,,0.0,,,Crepidomanes
33148,33149,,Diplazium esculentum,,0.0,,,Diplazium
33149,33150,,Equisetum giganteum,,0.0,,Southern Giant Horsetail,Equisetum
33151,33152,,Lindsaea malabarica,,1.0,,,Lindsaea
33152,33153,,Lygodium microphyllum,,0.0,,,Lygodium
33153,33154,,Myriophyllum oliganthum,,0.0,,,Myriophyllum
33154,33155,,Nymphoides sivarajanii,,1.0,,,Nymphoides
33155,33156,,Nymphoides krishnakesara,,1.0,,,Nymphoides
33156,33157,,Nymphoides hydrophylla,,0.0,,,Nymphoides
33157,33158,,Nymphoides macrospermum,,1.0,,,Nymphoides
33158,33159,,Ophioglossum reticulatum,,0.0,,,Ophioglossum
33159,33160,,Ophioglossum lusitanicum,,0.0,,Least Adder's-tongue;Ophioglosse du Portugal;lengua de serpiente,Ophioglossum
33160,33161,,Ophioglossum nudicaule,,0.0,,,Ophioglossum
33161,33162,,Osmunda hugeliana,,0.0,,,Osmunda
33162,33163,,Pseudophegopteris pyrrhorachis,,0.0,,,Pseudophegopteris
33163,33164,,Thelypteris xylodes,,0.0,,,Thelypteris
33164,33165,,Xyris capensis,,0.0,,,Xyris
33165,33166,,Xyris pauciflora,,0.0,,,Xyris
33166,33167,,Xyris complanata,,0.0,,,Xyris
33167,33168,,Xyris indica,,0.0,,,Xyris
33168,33169,,Quercus ilicifolia,Fagaceae,0.0,,Scrub Oak;Bear Oak,Quercus
33169,33170,,Quercus imbricaria,Fagaceae,0.0,,Laurel Oak;Shingle Oak,Quercus
33170,33171,,Quercus incana,Fagaceae,0.0,,Bluejack Oak,Quercus
33171,33172,,Quercus laevis,Fagaceae,0.0,,Turkey Oak,Quercus
33172,33173,,Quercus laurifolia,Fagaceae,0.0,,Swamp Laurel Oak,Quercus
33173,33174,,Quercus margarettae,Fagaceae,0.0,,Sand Post Oak;Dwarf Post Oak,Quercus
33174,33175,,Oreogrammitis pilifera,,0.0,,,Oreogrammitis
33175,33176,,Oreogrammitis austroindica,,1.0,,,Oreogrammitis
33176,33177,,Quercus marilandica,Fagaceae,0.0,,Blackjack Oak,Quercus
33177,33178,,Quercus minima,Fagaceae,0.0,,Dwarf Live Oak,Quercus
33178,33179,,Quercus mohriana,Fagaceae,0.0,,Mohr Oak,Quercus
33179,33180,,Quercus mulleri,Fagaceae,1.0,,,Quercus
33180,33181,,Quercus myrtifolia,Fagaceae,0.0,,Myrtle Oak,Quercus
33181,33182,,Quercus nigra,Fagaceae,0.0,,Water Oak,Quercus
33182,33183,,Potamogeton coloratus,,0.0,,Brasca Arrossata;Fen Pondweed;Potamot Coloré,Potamogeton
33183,33184,,Quercus pacifica,Fagaceae,1.0,,Channel Island Scrub Oak;Pacific Oak;Island Scrub Oak,Quercus
33184,33185,,Quercus pagoda,Fagaceae,0.0,,Cherrybark Oak,Quercus
33185,33186,,Quercus pauciradiata,Fagaceae,1.0,,,Quercus
33186,33187,,Quercus phellos,Fagaceae,0.0,,Willow Oak,Quercus
33187,33188,,Quercus polymorpha,Fagaceae,0.0,,Net-leaf white oak;Mexican White Oak,Quercus
33188,33189,,Quercus pumila,Fagaceae,0.0,,Runner Oak,Quercus
33189,33190,,Quercus rugosa,Fagaceae,0.0,,Netleaf oak,Quercus
33190,33191,,Callitriche truncata,,0.0,,Callitriche Tronqué,Callitriche
33191,33192,,Hygrophila auriculata,,0.0,,,Hygrophila
33192,33193,,Quercus similis,Fagaceae,0.0,,Delta Post Oak;Swamp Post Oak,Quercus
33193,33194,,Quercus sinuata,Fagaceae,0.0,,Durand Oak,Quercus
33194,33195,,Quercus suber,Fagaceae,0.0,,Cork Oak,Quercus
33195,33196,,Drosera indica,,0.0,,Indian Sundew,Drosera
33196,33197,,Quercus texana,Fagaceae,0.0,,Nuttall Oak,Quercus
33197,33198,,Quercus turbinella,Fagaceae,0.0,,Encino Chaparro;Sonoran Scrub Oak;Desert Scrub Oak;Turbinella Oak;Roble Gris,Quercus
33198,33199,,Monochoria hastata,,0.0,,Leaf Pondweed,Monochoria
33199,33200,,Alnus serrulatoides,Betulaceae,1.0,,,Alnus
33200,33201,,Cryptocoryne retrospiralis,,0.0,,,Cryptocoryne
33201,33202,,Betula utilis albosinensis,Betulaceae,1.0,,Chinese Red Birch,Betula
33202,33203,,Corylus americana,Betulaceae,0.0,,American Hazelnut;American Hazel;Noisertier d’Amerique;Hazelnut,Corylus
33203,33204,,Mexipedium xerophyticum,,1.0,,Dry-Growing Mexipedium,Mexipedium
33204,33205,,Corylus pontica,Betulaceae,1.0,,Mediterranean Hazel;Oresnik Pontijskij;Turkish Hazel;Romische Hasel;Pontische Hasel,Corylus
33205,33206,,Betula baschkirica,Betulaceae,1.0,,,Betula
33206,33207,,Monochoria vaginalis,,0.0,,Pickerel Weed,Monochoria
33207,33208,,Ostrya carpinifolia,Betulaceae,0.0,,European Hop-hornbeam;Hop Hornbeam,Ostrya
33208,33209,,Isolepis cernua,,0.0,,Slender Club-rush;Scirpe Incliné,Isolepis
33209,33210,,Betula chichibuensis,Betulaceae,1.0,,Chichibu Birch;Chichibu-Minebari,Betula
33210,33211,,Alysicarpus bupleurifolius,,0.0,,,Alysicarpus
33211,33212,,Betula chinensis,Betulaceae,0.0,,Chinese dwarf birch;Gaebakdalnamu;Jian hua;China birch,Betula
33212,33213,,Ostrya chisosensis,Betulaceae,1.0,,Chisos hop-hornbeam;Big Bend hop-hornbeam,Ostrya
33213,33214,,Corylus colchica,Betulaceae,1.0,,Colchian Hazel;Kolkhuri Tkhili,Corylus
33214,33215,,Myriophyllum tuberculatum,,0.0,,,Myriophyllum
33215,33216,,Nymphaea pubescens,,0.0,,Hairy Water Lily,Nymphaea
33216,33217,,Paspalidium flavidum,,0.0,,,Paspalidium
33217,33218,,Hygrophila pinnatifida,,0.0,,Miramar Weed;Indian Swampweed,Hygrophila
33218,33219,,Plagius flosculosus,,1.0,,Margherita Senza Raggi;Marguerite à Feuilles d'Agératum,Plagius
33219,33220,,Cryptocoryne ciliata,,0.0,,Water Trumpet,Cryptocoryne
33220,33221,,Pycreus pumilus,,0.0,,,Pycreus
33221,33222,,Poa dimorphantha,,0.0,,,Poa
33222,33223,,Cyperus cephalotes,,0.0,,,Cyperus
33223,33224,,Malus yunnanensis,Rosaceae,1.0,,Yunnan-Apfel;dian chi hai tang;Yunnan Crab Apple;滇池海棠,Malus
33224,33225,,Apium nodiflorum,,0.0,,حويرنة;Ache Nodiflore;Fool's-water-cress,Apium
33225,33226,,Myriophyllum indicum,,0.0,,,Myriophyllum
33226,33227,,Cryptocoryne cognata,,1.0,,,Cryptocoryne
33227,33228,,Carpinus cordata,Betulaceae,0.0,,sawa-shiba;qian jin yu;Sawa Hornbeam;Kka-chi-bak-dal,Carpinus
33228,33229,,Corylus cornuta,Betulaceae,0.0,,Beaked Hazel,Corylus
33229,33230,,Ostryopsis davidiana,,0.0,,Hu zhen zi,Ostryopsis
33230,33231,,Betula ermanii,Betulaceae,0.0,,Dake-Kamba;Stone Birch;Saseuraenamu;yue hua;Erman's Birch;Take-Kamba,Betula
33231,33232,,Ipomoea aquatica,,0.0,,,Ipomoea
33232,33233,,Limonium mouretii,,1.0,,,Limonium
33233,33234,,Alnus glutinosa barbata,Betulaceae,1.0,,,Alnus
33234,33235,,Alnus glutinosa antitaurica,Betulaceae,1.0,,,Alnus
33235,33236,,Limnophila rugosa,,0.0,,Om kop;Kachom,Limnophila
33236,33237,,Ammopiptanthus nanus,,1.0,,,Ammopiptanthus
33237,33238,,Amygdalus bucharica,,1.0,,Wild Almond,Amygdalus
33238,33239,,Amygdalus ledebouriana,,1.0,,Wild Almond,Amygdalus
33239,33240,,Armeniaca vulgaris,,1.0,,Wild Apricot,Armeniaca
33240,33241,,Atraphaxis muschketowi,,1.0,,Shrubby Buckwheat,Atraphaxis
33241,33242,,Cyperus alternifolius,,0.0,,,Cyperus
33242,33243,,Berberis iliensis,,1.0,,,Berberis
33243,33244,,Berberis karkaralensis,,1.0,,,Berberis
33244,33245,,Alnus jorullensis,Betulaceae,1.0,,Aile;Aliso;Agul,Alnus
33245,33246,,Alnus jorullensis jorullensis,Betulaceae,1.0,,Aile;Aliso,Alnus
33246,33247,,Alnus jorullensis lutea,Betulaceae,1.0,,Aile;Aliso;Agul,Alnus
33247,33248,,Carpinus kawakamii,Betulaceae,0.0,,a li shan e er li,Carpinus
33248,33249,,Carpinus londoniana,Betulaceae,1.0,,jian bao e er li,Carpinus
33249,33250,,Carpinus lanceolata,Betulaceae,1.0,,Hainan Hornbeam;hai nan e er li,Carpinus
33250,33251,,Carpinus xiphobracteata,Betulaceae,1.0,,jian bao e er li,Carpinus
33251,33252,,Hydrocera triflora,,0.0,,Marsh Henna,Hydrocera
33252,33253,,Betula nana,Betulaceae,0.0,,Arctic dwarf birch;Dwarf Birch;Bog birch;Scrub birch;Swamp birch;Bouleau nain;Bouleau nain d'Europe,Betula
33253,33254,,Carpinus orientalis,Betulaceae,0.0,,,Carpinus
33254,33255,,Carpinus orientalis macrocarpa,Betulaceae,1.0,,,Carpinus
33255,33256,,Carpinus orientalis orientalis,Betulaceae,0.0,,,Carpinus
33256,33257,,Nymphoides indica,,0.0,,Faux Nénuphar des Indes;Water-snowflake;Menyanthe de l'Inde,Nymphoides
33257,33258,,Nymphaea nouchali,,0.0,,Marebe;Makuba;Blue Lotus;Dibula;Kiungi,Nymphaea
33258,33259,,Linaria fallax,,1.0,,,Linaria
33259,33260,,Carpinus polyneura,Betulaceae,1.0,,Zunyi hornbeam,Carpinus
33260,33261,,Carpinus sunpanensis,Betulaceae,1.0,,Songpan hornbeam,Carpinus
33261,33262,,Carpinus tsunyihensis,Betulaceae,1.0,,Zunyi hornbeam,Carpinus
33262,33263,,Betula pumila,Betulaceae,1.0,,,Betula
33263,33264,,Carpinus rankanensis,Betulaceae,0.0,,lan han qian jin yu,Carpinus
33264,33265,,Corylus sieboldiana,Betulaceae,0.0,,tsuno-hashibami;Japanese Hazel,Corylus
33265,33266,,Carpinus tropicalis,Betulaceae,0.0,,Hornbeam;Alisillo;Capillero;Mora blanca,Carpinus
33266,33267,,Betula procurva schugnanica,Betulaceae,1.0,,,Betula
33267,33268,,Betula procurva,Betulaceae,1.0,,,Betula
33268,33269,,Betula talassica,Betulaceae,1.0,,,Betula
33269,33270,,Betula tianschanica,Betulaceae,1.0,,tian shan hua,Betula
33270,33271,,Veronica anagallis-aquatica,,0.0,,Blue Water-speedwell;Mouron Aquatique;Véronique Mouron d'Eau;Veronica Acquatica,Veronica
33271,33272,,Calligonum molle,,1.0,,,Calligonum
33272,33273,,Calligonum matteianum,,1.0,,,Calligonum
33273,33274,,Calligonum elegans,,1.0,,,Calligonum
33274,33275,,Calligonum calcareum,,1.0,,,Calligonum
33275,33276,,Calligonum paletzkianum,,1.0,,,Calligonum
33276,33277,,Calligonum triste,,1.0,,,Calligonum
33277,33278,,Crataegus darvasica,Rosaceae,1.0,,,Crataegus
33278,33279,,Butomopsis latifolia,,0.0,,,Butomopsis
33279,33280,,Crataegus knorringiana,Rosaceae,1.0,,,Crataegus
33280,33281,,Betula utilis jacquemontii,Betulaceae,1.0,,Himalayan White Birch;Jacquemont Birch,Betula
33281,33282,,Ostrya virginiana virginiana,Betulaceae,0.0,,Ostryer de Virginie;American hop-hornbeam;Ironwood;Hop-hornbeam;Eastern hop-hornbeam;Leverwood;Bois de fer,Ostrya
33282,33283,,Malus niedzwetzkyana,Rosaceae,1.0,,,Malus
33283,33284,,Polygonum toktogulicum,,1.0,,,Polygonum
33284,33285,,Populus berkarensis,Salicaceae,1.0,,,Populus
33285,33286,,Prunus tadzhikistanica,Rosaceae,1.0,,,Prunus
33286,33287,,Pyrus cajon,Rosaceae,1.0,,,Pyrus
33287,33288,,Pyrus korshinskyi,Rosaceae,1.0,,,Pyrus
33288,33289,,Pyrus tadshikistanica,Rosaceae,1.0,,,Pyrus
33289,33290,,Betula falcata,Betulaceae,1.0,,,Betula
33290,33291,,Rhus coriaria,Anacardiaceae,1.0,,Sumac;Elm-Leaved Sumac,Rhus
33291,33292,,Sibiraea tianschanica,,1.0,,,Sibiraea
33292,33293,,Alnus ferdinandi-coburgii,Betulaceae,0.0,,chuan dian qi mu,Alnus
33293,33294,,Fimbristylis bisumbellata,,0.0,,Fimbristylis à Deux Ombelles,Fimbristylis
33294,33295,,Spiraeanthus schrenkianus,,1.0,,,Spiraeanthus
33295,33296,,Zygophyllum bucharicum,,1.0,,,Zygophyllum
33296,33297,,Zygophyllum darvasicum,,1.0,,,Zygophyllum
33297,33298,,Amygdalus petunnikowi,,0.0,,Petunnikov Almond,Amygdalus
33298,33299,,Berberis kaschgarica,,0.0,,Kashgar Barberry,Berberis
33299,33300,,Fraxinus sogdiana,Oleaceae,1.0,,,Fraxinus
33300,33301,,Populus pruinosa,Salicaceae,1.0,,,Populus
33301,33302,,Pistacia vera,,1.0,,Pistachio,Pistacia
33302,33303,,Restella alberti,,0.0,,,Restella
33303,33304,,Amygdalus susakensis,,1.0,,,Amygdalus
33304,33305,,Astragalus tscharynensis,,1.0,,,Astragalus
33305,33306,,Astragalus krascheninnikovii,,1.0,,,Astragalus
33306,33307,,Atraphaxis teretifolia,,1.0,,,Atraphaxis
33307,33308,,Calophaca soongorica,,1.0,,,Calophaca
33308,33309,,Cercis griffithii,,1.0,,,Cercis
33309,33310,,Cotoneaster karatavicus,,1.0,,,Cotoneaster
33310,33311,,Crataegus ambigua,Rosaceae,1.0,,,Crataegus
33311,33312,,Daphne altaica,,1.0,,,Daphne
33312,33313,,Hedysarum scoparium,,1.0,,,Hedysarum
33313,33314,,Malacocarpus crithmifolius,,1.0,,,Malacocarpus
33314,33315,,Pyrus asia-mediae,Rosaceae,1.0,,,Pyrus
33315,33316,,Sibiraea altaiensis,,1.0,,,Sibiraea
33316,33317,,Sorbaria olgae,,1.0,,,Sorbaria
33317,33318,,Potamogeton lucens,,0.0,,Shining Pondweed;Potamot Luisant,Potamogeton
33318,33319,,Sorbus turkestanica,Rosaceae,1.0,,,Sorbus
33319,33320,,Zygophyllum kaschgaricum,,1.0,,,Zygophyllum
33320,33321,,Zabelia corymbosa,,0.0,,ПOCOX ПOИCeЯ;Aca-Myca;AБeЛИЯ  ЩИTKOBИДHaЯ,Zabelia
33321,33322,,Hoppea dichotoma,,0.0,,,Hoppea
33322,33323,,Arceuthobium oxycedri,,0.0,,,Arceuthobium
33323,33324,,Calophaca wolgarica,,0.0,,,Calophaca
33324,33325,,Celtis caucasica,Cannabaceae,0.0,,,Celtis
33325,33326,,Hydrolea zeylanica,,0.0,,,Hydrolea
33326,33327,,Crataegus korolkowi,Rosaceae,0.0,,,Crataegus
33327,33328,,Crataegus pontica,Rosaceae,0.0,,,Crataegus
33328,33329,,Euonymus koopmannii,,0.0,,,Euonymus
33329,33330,,Caldesia oligococca,,0.0,,,Caldesia
33330,33331,,Euonymus verrucosus,,0.0,,,Euonymus
33331,33332,,Ficus carica,Moraceae,0.0,,بلس;Fig;تين عادي,Ficus
33332,33333,,Keyserlingia mollis,,0.0,,,Keyserlingia
33333,33334,,Carpinus eximia,Betulaceae,1.0,,,Carpinus
33334,33335,,Carpinus faginea,Betulaceae,1.0,,,Carpinus
33335,33336,,Pistia stratiotes,,0.0,,Laitue d'Eau;Water Lettuce;Pistie;Repollo de Agua;Salade du Nil;Lechuguilla de Agua,Pistia
33336,33337,,Ledum palustre,,0.0,,,Ledum
33337,33338,,Punica granatum,,0.0,,Pomegranate,Punica
33338,33339,,Alnus hirsuta,Betulaceae,0.0,,ke-yama-han-no-ki;liao dong qi mu;Mul-o-ri-na-mu;Manchurian alder;Siberian alder,Alnus
33339,33340,,Carpinus dayongiana,Betulaceae,1.0,,da yong e er li,Carpinus
33340,33341,,Alnus orientalis,Betulaceae,1.0,,Oriental alder;aulne d'Orient,Alnus
33341,33342,,Carpinus viminea,Betulaceae,0.0,,lei gong e er li;Chamkharik;Putli,Carpinus
33342,33343,,Ribes janczewskii,,0.0,,,Ribes
33343,33344,,Sorbus persica,Rosaceae,0.0,,,Sorbus
33344,33345,,Sorbus tianschanica,Rosaceae,0.0,,,Sorbus
33345,33346,,Carpinus tientaiensis,Betulaceae,1.0,,tian tai e er li,Carpinus
33346,33347,,Vitis vinifera,,0.0,,Lambrusque;Wild Grape;Vigne Sauvage,Vitis
33347,33348,,Corylus maxima,Betulaceae,0.0,,Filbert;Giant Filbert,Corylus
33348,33349,,Cephalotaxus alpina,,1.0,,,Cephalotaxus
33349,33350,,Juniperus mucronata,Cupressaceae,1.0,,,Juniperus
33350,33351,,Juniperus tsukusiensis,Cupressaceae,1.0,,,Juniperus
33351,33352,,Juniperus arizonica,Cupressaceae,0.0,,Arizona Juniper,Juniperus
33352,33353,,Juniperus miehei,Cupressaceae,1.0,,,Juniperus
33353,33354,,Papuacedrus arfakensis,,1.0,,,Papuacedrus
33354,33355,,Pinus australis,Pinaceae,1.0,,,Pinus
33355,33356,,Podocarpus chingianus,Podocarpaceae,1.0,,Zhu guan luo han song,Podocarpus
33356,33357,,Widdringtonia nodiflora,Cupressaceae,0.0,,Mountain Cypress;Bergsipres;Nwelelwentaba;Thaululo;Cape Cypress,Widdringtonia
33357,33358,,Betula psammophila,Betulaceae,1.0,,,Betula
33358,33359,,Carpinus laxiflora,Betulaceae,1.0,,aka-shide,Carpinus
33359,33360,,Betula pendula szechuanica,Betulaceae,1.0,,Sichuan Birch,Betula
33360,33361,,Betula glandulosa,Betulaceae,0.0,,Glandular birch;Dwarf birch;Resin birch;Tundra dwarf birch;Bog birch;Scrub birch;Bouleau glanduleux;Glandular shrub birch,Betula
33361,33362,,Betula luminifera,Betulaceae,0.0,,Liang ye hua,Betula
33362,33363,,Schoenoplectus triqueter,,0.0,,Chair-maker's Rush;Scirpe à Trois Angles;Scirpe Triquètre;Streambank Bulrush;Triangular Club-rush;Scirpe à Tiges Trigones,Schoenoplectus
33363,33364,,Carpinus turczaninowii,Betulaceae,0.0,,So-sa-na-mu;Turczaninow's Hornbeam;e er li;iwa-shide,Carpinus
33364,33365,,Alnus maximowiczii,Betulaceae,1.0,,miyama-han-no-ki;Du-me-o-ri-na-mu,Alnus
33365,33366,,Carpinus shimenensis,Betulaceae,1.0,,Shek Mun Carpinus,Carpinus
33366,33367,,Betula dahurica,Betulaceae,1.0,,,Betula
33367,33368,,Alnus henryi,Betulaceae,1.0,,Tau bei qi mu,Alnus
33368,33369,,Betula grossa,Betulaceae,0.0,,Mizume;Japanese Cherry Birch;Azusa;Yoguso-Minebari,Betula
33369,33370,,Betula occidentalis,Betulaceae,0.0,,Water birch;Western birch;Mountain birch;River birch;Black birch;Bouleau occidental;Red birch;Bouleau fontinal,Betula
33370,33371,,Ostrya japonica,Betulaceae,0.0,,Asada;Sae-u-na-mu,Ostrya
33371,33372,,Betula humilis,Betulaceae,0.0,,Shrubby Birch;dian sheng hua,Betula
33372,33373,,Alnus fauriei,Betulaceae,1.0,,miyama-kawara-han-no-ki,Alnus
33373,33374,,Alnus rhombifolia,Betulaceae,0.0,,California alder;White alder;Aulne de la sierra,Alnus
33374,33375,,Betula kotulae,Betulaceae,1.0,,,Betula
33375,33376,,Carpinus tschonoskii,Betulaceae,0.0,,inu-shide;chang hua e er li;Asian Hornbeam;Chonosuki's Hornbeam;Gae-seo-eo-na-mu,Carpinus
33376,33377,,Ectochaete perforans,,1.0,,,Ectochaete
33377,33378,,Rhizoclonium robustum,,1.0,,,Rhizoclonium
33378,33379,,Carpinus mengshanensis,Betulaceae,1.0,,,Carpinus
33379,33380,,Alnus cremastogyne,Betulaceae,0.0,,qi mu,Alnus
33380,33381,,Alnus cordata,Betulaceae,0.0,,Aliso;Italiensk al;Hartbladige Els;Italian Alder;Alder of Corsica;Ontano napoletano,Alnus
33381,33382,,Alnus pendula,Betulaceae,0.0,,Jom-sa-bang-o-ri;hime-yashibushi,Alnus
33382,33383,,Fuirena pubescens,,0.0,,Fuirène Pubescent;Lisca Pubescente,Fuirena
33383,33384,,Alnus nitida,Betulaceae,0.0,,Saroli;Sharol;Sarol;उतिस Utis,Alnus
33384,33385,,Corylus wangii,Betulaceae,1.0,,wei xi zhen,Corylus
33385,33386,,Ostryopsis nobilis,,1.0,,Dian hu zhen;Yunnan Tiger Hazel,Ostryopsis
33386,33387,,Carpinus japonica,Betulaceae,1.0,,Japanese Hornbeam;kuma-shide,Carpinus
33387,33388,,Alnus serrulata,Betulaceae,0.0,,Hazel alder;Smooth alder;Tag alder;Aulne serrute;Aulne blanc;Aulne tendre;Brookside alder;Common alder,Alnus
33388,33389,,Betula coriaceifolia,Betulaceae,1.0,,,Betula
33389,33390,,Alnus hakkodensis,Betulaceae,1.0,,Monkey class alder,Alnus
